Year,Product_line,Product_type,Product,Order_method_type,Retailer_country,Revenue,Planned_revenue,Product_cost,Quantity,Unit_cost,Unit_price,Gross_profit,Unit_sale_price
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Italy,70162.4,67833.48,46961.64,2948,15.93,23.8,23200.76,23.01
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Spain,21872.2,21219.71,14639.67,919,15.93,23.8,7232.53,23.09
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Canada,23443,22625.45,15691.05,985,15.93,23.8,7751.95,22.97
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Finland,56334.6,50701.14,37706.31,2367,15.93,23.8,18628.29,21.42
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Germany,11876.2,11521.91,7949.07,499,15.93,23.8,3927.13,23.09
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Spain,39579.4,35621.46,26491.59,1663,15.93,23.8,13087.81,21.42
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United States,104269.74,98639.77088,24215.65,28489,0.85,3.66,80054.09,3.46238095
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Mexico,2832.84,2747.7,657.9,774,0.85,3.66,2174.94,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Brazil,3542.88,3436.4,822.8,968,0.85,3.66,2720.08,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Japan,40783.38,39245.646,9471.55,11143,0.85,3.66,31311.83,3.522
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Singapore,10544.46,9795.4,2448.85,2881,0.85,3.66,8095.61,3.4
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Netherlands,24888,23868,5780,6800,0.85,3.66,19108,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Finland,8088.6,7757.1,1878.5,2210,0.85,3.66,6210.1,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Denmark,9475.74,9035.61,2200.65,2589,0.85,3.66,7275.09,3.49
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,France,35633.76,34119.27107,8275.6,9736,0.85,3.66,27358.16,3.50444444
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United Kingdom,49428.3,47007.04649,11479.25,13505,0.85,3.66,37949.05,3.48071429
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Austria,14365.5,13995.42859,3336.25,3925,0.85,3.66,11029.25,3.56571429
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,United States,12118.26,11676.79334,2814.35,3311,0.85,3.66,9303.91,3.52666667
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Mexico,32171.4,30970.09997,7471.5,8790,0.85,3.66,24699.9,3.52333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Korea,18131.64,17289.46,4210.9,4954,0.85,3.66,13920.74,3.49
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Singapore,22183.26,21183.195,5151.85,6061,0.85,3.66,17031.41,3.495
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Finland,4988.58,4784.13,1158.55,1363,0.85,3.66,3830.03,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,France,18376.86,17744.214,4267.85,5021,0.85,3.66,14109.01,3.534
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Germany,10873.86,10507.43668,2525.35,2971,0.85,3.66,8348.51,3.53666667
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Belgium,2298.48,2298.48,533.8,628,0.85,3.66,1764.68,3.66
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Italy,17560.68,16956.132,4078.3,4798,0.85,3.66,13482.38,3.534
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,United States,96583.74,92575.12529,22430.65,26389,0.85,3.66,74153.09,3.50809524
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Canada,21780.66,20967.35665,5058.35,5951,0.85,3.66,16722.31,3.52333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Mexico,7978.8,7695.4,1853,2180,0.85,3.66,6125.8,3.53
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Brazil,28866.42,27963.7967,6703.95,7887,0.85,3.66,22162.47,3.54555556
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Japan,9003.6,8634.6,2091,2460,0.85,3.66,6912.6,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Korea,33210.84,31380.91664,7712.9,9074,0.85,3.66,25497.94,3.45833333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,China,91379.22,86136.15,21221.95,24967,0.85,3.66,70157.27,3.45
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Singapore,20108.04,19242.735,4669.9,5494,0.85,3.66,15438.14,3.5025
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Netherlands,16678.62,16040.64,3873.45,4557,0.85,3.66,12805.17,3.52
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Sweden,6342.78,6152.15,1473.05,1733,0.85,3.66,4869.73,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Finland,29722.86,28504.71,6902.85,8121,0.85,3.66,22820.01,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Denmark,10149.18,9742.473324,2357.05,2773,0.85,3.66,7792.13,3.51333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,France,19716.42,19037.658,4578.95,5387,0.85,3.66,15137.47,3.534
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Germany,20075.1,19398.61668,4662.25,5485,0.85,3.66,15412.85,3.53666667
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,United Kingdom,35520.3,34229.535,8249.25,9705,0.85,3.66,27271.05,3.527
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Belgium,12184.14,12184.14,2829.65,3329,0.85,3.66,9354.49,3.66
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Austria,9373.26,9204.234,2176.85,2561,0.85,3.66,7196.41,3.594
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Italy,6459.9,6265.75,1500.25,1765,0.85,3.66,4959.65,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Spain,37057.5,35870.11361,8606.25,10125,0.85,3.66,28451.25,3.54272727
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Special,Canada,10756.74,10355.07666,2498.15,2939,0.85,3.66,8258.59,3.52333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,United States,4190.7,4018.95,973.25,1145,0.85,3.66,3217.45,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Japan,8242.32,7904.52,1914.2,2252,0.85,3.66,6328.12,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Korea,5786.46,5501.88,1343.85,1581,0.85,3.66,4442.61,3.48
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Netherlands,7671.36,7398.88,1781.6,2096,0.85,3.66,5889.76,3.53
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,France,6653.88,6417.54,1545.3,1818,0.85,3.66,5108.58,3.53
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,United States,5259.42,5043.87,1221.45,1437,0.85,3.66,4037.97,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Canada,52114.74,49827.00729,12103.15,14239,0.85,3.66,40011.59,3.49933333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Japan,36475.56,35069.24668,8471.1,9966,0.85,3.66,28004.46,3.51888889
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Korea,11254.5,10747.125,2613.75,3075,0.85,3.66,8640.75,3.495
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Sweden,11836.44,11480.7,2748.9,3234,0.85,3.66,9087.54,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Germany,45834.18,43686.00387,10644.55,12523,0.85,3.66,35189.63,3.48846154
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Italy,17648.52,17079.524,4098.7,4822,0.85,3.66,13549.82,3.542
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Spain,3023.16,2932.3,702.1,826,0.85,3.66,2321.06,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,United States,3246.42,3148.85,753.95,887,0.85,3.66,2492.47,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Brazil,5768.16,5594.8,1339.6,1576,0.85,3.66,4428.56,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Japan,3129.3,3035.25,726.75,855,0.85,3.66,2402.55,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Singapore,11067.84,10568.88,2570.4,3024,0.85,3.66,8497.44,3.495
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Finland,13637.16,13078.26,3167.1,3726,0.85,3.66,10470.06,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,France,9435.48,9151.9,2191.3,2578,0.85,3.66,7244.18,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Germany,8117.88,7785.18,1885.3,2218,0.85,3.66,6232.58,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United States,580280.52,433958,369423.08,10564,34.97,54.93,210857.44,41.07894737
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Mexico,27355.14,26259.54,17415.06,498,34.97,54.93,9940.08,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Brazil,24608.64,23623.04,15666.56,448,34.97,54.93,8942.08,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Japan,331832.13,262682.8166,211253.77,6041,34.97,54.93,120578.36,43.48333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,China,125295.33,78512.02,79766.57,2281,34.97,54.93,45528.76,34.42
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Singapore,124196.73,87240.685,79067.17,2261,34.97,54.93,45129.56,38.585
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Netherlands,163691.4,129853.5,104210.6,2980,34.97,54.93,59480.8,43.575
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Finland,44108.79,20950.27,28080.91,803,34.97,54.93,16027.88,26.09
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Denmark,46086.27,29493.64666,29339.83,839,34.97,54.93,16746.44,35.15333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,France,309915.06,245850.15,197300.74,5642,34.97,54.93,112614.32,43.575
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United Kingdom,408074.97,323491.6777,259792.13,7429,34.97,54.93,148282.84,43.54444444
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Austria,122219.25,91252.19444,77808.25,2225,34.97,54.93,44411,41.01222222
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,United States,322548.96,251278.8945,205343.84,5872,34.97,54.93,117205.12,42.79272727
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Mexico,221972.13,211415.0175,141313.77,4041,34.97,54.93,80658.36,52.3175
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Brazil,26476.26,25415.86,16855.54,482,34.97,54.93,9620.72,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Korea,239604.66,189674.3,152539.14,4362,34.97,54.93,87065.52,43.48333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Singapore,165613.95,125858.16,105434.55,3015,34.97,54.93,60179.4,41.744
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Finland,157539.24,119721.792,100293.96,2868,34.97,54.93,57245.28,41.744
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Denmark,16314.21,15660.81,10386.09,297,34.97,54.93,5928.12,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,France,141719.4,112660,90222.6,2580,34.97,54.93,51496.8,43.66666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Germany,182422.53,173594.205,116135.37,3321,34.97,54.93,66287.16,52.27166667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Belgium,39549.6,25310.4,25178.4,720,34.97,54.93,14371.2,35.15333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Austria,12743.76,12233.36,8113.04,232,34.97,54.93,4630.72,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Italy,139412.34,94993.71429,88753.86,2538,34.97,54.93,50658.48,37.42857143
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United States,658610.7,593404.0316,419290.3,11990,34.97,54.93,239320.4,49.49157895
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Canada,208184.7,173563.05,132536.3,3790,34.97,54.93,75648.4,45.795
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Mexico,56358.18,35879.22,35879.22,1026,34.97,54.93,20478.96,34.97
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Brazil,198571.95,138451.2136,126416.55,3615,34.97,54.93,72155.4,38.29909091
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Japan,207690.33,168810.8472,132221.57,3781,34.97,54.93,75468.76,44.64714286
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Korea,220763.67,173285.8833,140544.43,4019,34.97,54.93,80219.24,43.11666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,China,533315.37,452750.088,339523.73,9709,34.97,54.93,193791.64,46.632
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Singapore,76572.42,72738.92,48748.18,1394,34.97,54.93,27824.24,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Netherlands,191376.12,155824.3886,121835.48,3484,34.97,54.93,69540.64,44.72571429
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Sweden,24883.29,11943.345,15841.41,453,34.97,54.93,9041.88,26.365
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Finland,242570.88,230426.88,154427.52,4416,34.97,54.93,88143.36,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Denmark,129140.43,102875.8417,82214.47,2351,34.97,54.93,46925.96,43.75833333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,France,145125.06,115609.5167,92390.74,2642,34.97,54.93,52734.32,43.75833333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Germany,165339.3,135333.9,105259.7,3010,34.97,54.93,60079.6,44.96142857
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United Kingdom,226641.18,195126.792,144286.22,4126,34.97,54.93,82354.96,47.292
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Belgium,63663.87,61114.07,40530.23,1159,34.97,54.93,23133.64,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Austria,57456.78,55155.58,36578.62,1046,34.97,54.93,20878.16,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Italy,83658.39,60021.43,53259.31,1523,34.97,54.93,30399.08,39.41
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Spain,230266.56,180225.5127,146594.24,4192,34.97,54.93,83672.32,42.99272727
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Canada,80307.66,76823.22667,51126.14,1462,34.97,54.93,29181.52,52.54666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Mexico,30870.66,14662.58,19653.14,562,34.97,54.93,11217.52,26.09
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,China,61631.46,57928.86,39236.34,1122,34.97,54.93,22395.12,51.63
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Singapore,44603.16,42370.16,28395.64,812,34.97,54.93,16207.52,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,United States,195111.36,132388.1143,124213.44,3552,34.97,54.93,70897.92,37.27142857
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Korea,78824.55,74878.3,50181.95,1435,34.97,54.93,28642.6,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,France,29003.04,13920.72,18464.16,528,34.97,54.93,10538.88,26.365
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Germany,1757.76,0,1119.04,32,34.97,54.93,638.72,0
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Canada,374238.09,332301.804,238250.61,6813,34.97,54.93,135987.48,48.77466667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Japan,175940.79,125569.6113,112008.91,3203,34.97,54.93,63931.88,39.20375
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Sweden,44218.65,42447.65,28150.85,805,34.97,54.93,16067.8,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Germany,290634.63,216715.5807,185026.27,5291,34.97,54.93,105608.36,40.95928571
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Italy,73770.99,70816.39,46964.71,1343,34.97,54.93,26806.28,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Spain,76132.98,72575.58,48468.42,1386,34.97,54.93,27664.56,52.36333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,United States,23125.53,22199.33,14722.37,421,34.97,54.93,8403.16,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Brazil,39769.32,38176.52,25318.28,724,34.97,54.93,14451.04,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Japan,56358.18,53818.83,35879.22,1026,34.97,54.93,20478.96,52.455
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Singapore,92172.54,87558.04,58679.66,1678,34.97,54.93,33492.88,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Netherlands,36583.38,34751.88,23290.02,666,34.97,54.93,13293.36,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Sweden,29717.13,28229.38,18918.77,541,34.97,54.93,10798.36,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,France,82395,78820.00001,52455,1500,34.97,54.93,29940,52.54666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Germany,29772.06,28281.56,18953.74,542,34.97,54.93,10818.32,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Belgium,10821.21,10387.81,6889.09,197,34.97,54.93,3932.12,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Italy,31859.4,30264.4,20282.6,580,34.97,54.93,11576.8,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,930481.56,865350.72,610494.03,7173,85.11,129.72,319987.53,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Canada,72902.64,67799.68,47831.82,562,85.11,129.72,25070.82,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Japan,451425.6,419827.2,296182.8,3480,85.11,129.72,155242.8,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,China,76794.24,71418.88,50385.12,592,85.11,129.72,26409.12,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Netherlands,170970.96,159003.52,112174.98,1318,85.11,129.72,58795.98,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Denmark,30224.76,28109.12,19830.63,233,85.11,129.72,10394.13,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,France,209886.96,195195.52,137707.98,1618,85.11,129.72,72178.98,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United Kingdom,329488.8,306425.6,216179.4,2540,85.11,129.72,113309.4,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Austria,57984.84,53926.08,38044.17,447,85.11,129.72,19940.67,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,United States,500848.92,465791.04,328609.71,3861,85.11,129.72,172239.21,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Mexico,392662.44,365177.28,257627.97,3027,85.11,129.72,135034.47,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Korea,562206.48,522853.76,368866.74,4334,85.11,129.72,193339.74,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Singapore,476331.84,442990.08,312523.92,3672,85.11,129.72,163807.92,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Finland,141913.68,131980.16,93110.34,1094,85.11,129.72,48803.34,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Denmark,68621.88,63818.56,45023.19,529,85.11,129.72,23598.69,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,France,258272.52,240194.24,169454.01,1991,85.11,129.72,88818.51,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Germany,288627,268424,189369.75,2225,85.11,129.72,99257.25,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Belgium,23998.2,22318.4,15745.35,185,85.11,129.72,8252.85,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Italy,236479.56,219926.72,155155.53,1823,85.11,129.72,81324.03,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United States,806080.08,749656.96,528873.54,6214,85.11,129.72,277206.54,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Canada,453630.84,421878.08,297629.67,3497,85.11,129.72,156001.17,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Brazil,304063.68,282780.16,199497.84,2344,85.11,129.72,104565.84,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Japan,314311.56,292310.72,206221.53,2423,85.11,129.72,108090.03,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Korea,115839.96,107731.52,76003.23,893,85.11,129.72,39836.73,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,China,828651.36,770648.32,543682.68,6388,85.11,129.72,284968.68,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Singapore,102478.8,95305.6,67236.9,790,85.11,129.72,35241.9,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Netherlands,291870,271440,191497.5,2250,85.11,129.72,100372.5,120.64
